Unnamed: 0,OBJECTID,UMONAT,USTUNDE,UWOCHENTAG,UKATEGORIE,UART,UTYP1,ULICHTVERH,STRZUSTAND,IstPKW,IstKrad,IstGkfz,IstFuss,IstSonstige,lat,lon,alone,not_alone,UTYP2,weekend
252,114692,8,0,7,3,0,1,2,0,0,0,0,0,0,52.51281606367448,13.484280899847045,1,0,1,1
253,114693,6,9,3,3,3,6,0,0,1,0,0,0,0,52.49662367288706,13.389479247828882,0,0,6,0
254,114702,7,18,2,3,5,2,0,0,1,0,0,0,0,52.56470926799228,13.363946126722706,0,1,2,0
255,114704,5,14,1,2,5,2,0,0,1,0,0,0,0,52.56807880596357,13.47634534022784,0,1,2,1
256,114709,8,8,2,3,3,6,0,0,1,0,0,0,0,52.54291421952397,13.412104744066793,0,0,6,0
257,114714,8,15,6,3,6,4,0,0,0,0,0,1,0,52.53228434296548,13.428737687530274,0,1,4,0
258,114717,12,11,2,3,5,2,0,0,1,0,0,0,0,52.434815201357225,13.262169036022366,0,1,2,0
259,114720,6,15,4,3,0,6,0,0,1,0,0,0,0,52.497484345332936,13.389265348390277,0,0,6,0
260,114722,5,14,2,3,5,2,0,0,1,0,0,0,0,52.57170690827515,13.36011731867835,0,1,2,0
261,114725,8,13,5,2,5,2,0,0,1,0,0,0,0,52.56055302959908,13.364783083960551,0,1,2,0
262,114729,8,8,3,2,5,3,0,0,0,1,0,0,0,52.53305234783579,13.429178493943725,0,1,2,0
263,114736,8,5,5,3,0,7,1,0,0,0,0,0,0,52.51304069423976,13.482054629352946,1,0,7,0
264,114741,6,14,7,3,6,4,0,0,1,0,0,1,0,52.485454236373464,13.354705405167374,0,1,4,1
265,114742,5,13,3,3,0,2,0,0,1,0,0,0,0,52.50741708705599,13.368927986215894,0,1,2,0
266,114745,2,19,1,3,5,3,2,0,1,0,0,0,0,52.524898606627595,13.419878955219364,0,1,2,1
267,114747,4,15,4,3,5,2,0,0,1,0,0,0,0,52.52200439890183,13.416384430669837,0,1,2,0
268,114751,2,12,6,3,2,6,0,0,1,0,0,0,0,52.52031905678561,13.405172028980887,0,1,6,0
269,114753,9,11,7,3,1,6,0,0,0,1,0,0,0,52.56533568340928,13.363616348941063,0,1,6,1
270,114754,8,7,6,3,2,2,0,0,1,0,0,0,0,52.55077651690936,13.413760751856177,0,1,2,0
271,114756,3,11,1,3,5,2,0,0,1,0,0,0,0,52.5945450415804,13.403080317073545,0,1,2,1
272,114757,6,5,7,3,5,3,0,0,1,0,0,0,0,52.532373108317564,13.428383179217427,0,1,2,1
273,114758,6,18,2,2,5,3,0,0,0,1,0,0,0,52.54713954061938,13.448082033497885,0,1,2,0
274,114762,12,19,7,3,0,2,2,0,1,0,0,0,0,52.54108118776515,13.438986252172155,0,1,2,1
275,114763,9,17,6,3,5,3,0,0,1,0,0,0,0,52.51124603313613,13.29991342518455,0,1,2,0
276,114765,2,15,6,3,5,2,0,0,1,0,0,0,0,52.50905533903586,13.553046332024806,0,1,2,0
277,114767,6,8,2,2,0,7,0,0,0,0,0,0,0,52.5431456111426,13.369664293454996,1,0,7,0
278,114770,8,9,5,3,2,2,0,0,1,0,0,0,0,52.51582536282125,13.36975069044499,0,1,2,0
279,114775,2,17,6,3,5,2,0,0,1,0,0,0,0,52.51125502082258,13.3029556133345,0,1,2,0
280,114776,11,16,3,2,5,3,1,0,1,0,0,0,0,52.55855658906669,13.428701795304807,0,1,2,0
281,114777,9,11,1,2,5,3,0,0,1,0,0,0,0,52.492307423667675,13.46112965569958,0,1,2,1
282,114782,8,12,5,3,5,2,0,0,0,1,0,0,0,52.52545321343032,13.419900432224289,0,1,2,0
283,114783,5,10,6,3,5,3,0,0,1,0,0,0,0,52.44146929641476,13.28112249400166,0,1,2,0
284,114789,3,10,4,2,0,7,0,0,0,0,0,1,0,52.51005476263687,13.281227536109354,0,1,7,0
285,114793,11,14,7,3,5,3,0,0,1,0,0,0,0,52.51343561444935,13.47674151124351,0,1,2,1
286,114794,9,14,2,2,6,4,0,0,0,0,0,1,0,52.467441711152865,13.385491800461507,0,1,4,0
287,114798,10,18,3,3,5,2,2,0,1,0,0,0,0,52.54142555502964,13.412348682787142,0,1,2,0
288,114799,6,9,5,3,1,5,0,0,0,0,1,0,0,52.52271066477546,13.416859366576743,0,1,5,0
289,114800,8,22,6,3,6,4,2,0,0,0,0,1,0,52.50305913727316,13.447118152033141,0,1,4,0
290,114802,4,13,7,3,5,3,0,0,1,0,0,0,0,52.463748877162246,13.385584869865108,0,1,2,1
291,114803,6,14,6,3,5,3,0,0,1,0,0,0,0,52.51280563140765,13.484384383340313,0,1,2,0
292,114804,12,15,6,3,5,2,1,1,1,0,0,0,0,52.502141791787864,13.364876602530632,0,1,2,0
293,114806,9,15,3,3,0,1,0,0,0,0,0,0,0,52.5158844085775,13.453755271678851,1,0,1,0
294,114817,5,11,2,3,5,2,0,0,1,0,0,0,0,52.510126747191826,13.386094169587192,0,1,2,0
295,114821,9,16,4,3,6,4,0,0,0,0,0,1,0,52.56920326071679,13.361407429664776,0,1,4,0
296,114823,6,14,5,3,3,6,0,0,1,0,0,0,0,52.5091693833508,13.269083361524501,0,1,6,0
297,114824,7,15,3,3,5,3,0,0,1,0,0,0,0,52.43321239214176,13.240194839371128,0,1,2,0
298,114826,11,9,7,3,5,7,0,0,0,0,0,0,0,52.430326002375224,13.226771162485141,1,0,7,1
299,114830,10,18,5,3,3,6,1,0,1,0,0,0,0,52.51164038419754,13.452448902294533,0,0,6,0
300,114833,4,9,4,3,5,2,0,0,1,0,0,0,0,52.54061767584685,13.414505110864654,0,1,2,0
301,114835,3,8,5,3,5,3,0,1,1,0,0,0,0,52.51764210481606,13.43652747077767,0,1,2,0
302,114838,2,11,5,3,2,6,0,0,1,0,0,0,0,52.51370226353937,13.337355085776709,0,1,6,0
303,114842,6,18,6,3,5,2,0,1,1,0,0,0,0,52.50501988382355,13.598681585739515,0,1,2,0
304,114847,5,11,5,3,0,6,0,0,1,0,0,0,0,52.519843659966575,13.404265016502487,0,1,6,0
305,114848,4,19,3,3,3,6,1,0,1,0,0,0,0,52.5289660895977,13.44469550363719,0,1,6,0
306,114849,12,9,6,2,5,2,0,0,0,0,1,0,0,52.51115230204537,13.30138012619489,0,1,2,0
307,114855,5,22,5,2,6,7,2,0,0,0,0,1,0,52.515989634093934,13.372244189316685,0,1,7,0
308,114865,5,12,5,3,1,5,0,0,1,0,0,0,1,52.48568034385303,13.355178249299787,0,1,5,0
309,114868,9,18,2,3,0,6,1,0,1,0,0,0,0,52.515637210594214,13.407845277395177,0,1,6,0
310,114869,6,15,1,3,3,6,0,0,1,0,0,0,0,52.63199211973272,13.381590009858876,0,0,6,1
311,114871,5,18,6,3,3,6,0,0,0,0,0,0,1,52.511705192067204,13.493568967437053,0,1,6,0
312,114875,7,17,6,3,5,2,0,0,1,0,0,0,0,52.51103608843402,13.299639192025511,0,1,2,0
313,114877,5,8,6,2,2,1,0,0,1,0,0,0,0,52.51480586002036,13.463194472230553,0,1,1,0
314,114880,11,17,5,3,6,4,2,0,0,0,0,1,0,52.532124658535345,13.428549508358314,0,1,4,0
315,114886,4,17,6,3,6,7,0,0,0,0,0,1,0,52.43022763418429,13.392453689964745,0,1,7,0
316,114892,7,0,6,3,5,2,2,0,1,0,0,0,0,52.51435236461586,13.467595223080387,0,1,2,0
317,114900,4,13,1,3,5,3,0,1,1,0,0,0,0,52.51837212391357,13.4525024036934,0,1,2,1
318,114901,5,7,2,3,5,2,0,0,0,0,1,0,0,52.513561959348365,13.476975534158823,0,1,2,0
319,114902,10,17,3,3,5,2,1,1,1,0,0,0,0,52.50946449040536,13.451454940653422,0,1,2,0
320,114903,2,17,5,2,5,2,2,0,1,0,0,0,0,52.483169181376546,13.385822664289153,0,1,2,0
321,114908,7,14,3,3,6,4,0,0,0,0,0,1,0,52.51756246874169,13.4535976105125,0,1,4,0
322,114910,6,9,5,3,6,4,0,0,0,0,0,1,0,52.516729880221064,13.386644047212107,0,1,4,0
323,114912,4,12,1,3,5,3,0,0,1,0,0,0,0,52.57684495822989,13.398435277118043,0,1,2,1
324,114917,4,16,3,3,5,2,0,0,1,0,0,0,0,52.51201854415506,13.314660679666224,0,1,2,0
325,114922,2,11,4,3,3,6,0,0,1,0,0,0,0,52.512684460076464,13.45291069554986,0,1,6,0
326,114925,8,16,4,3,0,7,0,0,1,0,0,0,0,52.62112465595748,13.313270670960133,0,1,7,0
327,114927,6,18,6,2,0,6,0,0,1,0,0,0,0,52.519397772435816,13.425568404124412,0,0,6,0
328,114930,5,10,4,3,5,3,0,0,0,0,0,0,0,52.49164161955054,13.463352491122286,1,0,2,0
329,114942,10,14,1,3,1,5,0,0,1,0,0,0,1,52.41898829910322,13.154963789931989,0,1,5,1
330,114947,12,13,4,3,5,3,0,0,1,0,0,0,0,52.510330495698156,13.5349832535459,0,1,2,0
331,114948,9,1,6,3,8,1,2,0,0,0,0,0,0,52.50902579816371,13.451247742891018,1,0,1,0
332,114951,7,7,5,3,5,2,0,0,1,0,0,0,0,52.58306016667868,13.483306257390575,0,1,2,0
333,114955,12,19,2,3,6,4,2,1,0,0,0,1,0,52.43787375902378,13.388018214915547,0,1,4,0
334,114969,5,15,1,3,0,2,0,0,1,0,0,0,0,52.51524161302882,13.460261296140347,0,1,2,1
335,114975,7,15,4,3,0,1,0,0,0,0,0,0,0,52.560312135816964,13.428233329388616,1,0,1,0
336,114976,3,17,1,3,2,6,0,0,1,0,0,0,0,52.41335257491161,13.094676444820616,0,1,6,1
337,114977,5,15,1,3,6,4,0,0,0,0,0,1,0,52.54081000692357,13.36882164796975,0,1,4,1
338,114986,11,17,6,2,6,4,2,1,0,0,0,1,0,52.55452139494059,13.366148632508205,0,1,4,0
339,114992,5,8,2,3,5,2,0,0,1,0,0,0,0,52.61848997883356,13.390410184994,0,1,2,0
340,114997,7,20,1,2,3,6,1,0,1,0,0,0,0,52.50935801363705,13.552768801615295,0,1,6,1
341,115005,9,17,5,3,3,6,0,0,1,0,0,0,0,52.501179220725014,13.364043977701499,0,1,6,0
342,115010,8,2,1,3,1,5,2,0,1,0,0,0,0,52.56628477458257,13.405845926882105,0,1,5,1
343,115011,5,8,4,3,5,2,0,0,1,0,0,0,0,52.51450636932357,13.46758290028435,0,1,2,0
344,115014,9,13,3,2,6,7,0,0,0,0,0,1,0,52.44545716357315,13.292652639804173,0,1,7,0
345,115018,5,13,4,2,3,6,0,0,1,0,0,0,0,52.49918143244909,13.381653881609365,0,1,6,0
346,115019,2,8,3,3,0,2,0,2,1,0,0,0,0,52.4965507548705,13.389497370117734,0,1,2,0
347,115020,11,12,2,2,5,3,0,0,0,0,0,0,0,52.5128070751643,13.484369699310324,1,0,2,0
348,115027,5,9,4,3,6,7,0,0,0,0,0,1,0,52.51361610141181,13.476366790631525,0,1,7,0
349,115029,12,17,4,3,5,3,2,1,1,0,0,0,0,52.52971580656161,13.425724859864294,0,1,2,0
350,115030,9,11,5,3,5,2,0,0,0,0,0,0,0,52.51683937419312,13.443035579913087,1,0,2,0
351,115031,8,15,6,3,5,2,0,0,1,0,0,0,0,52.51166006819319,13.306222978358937,0,1,2,0
352,115032,6,18,6,3,3,6,0,0,1,0,0,0,0,52.5100985379131,13.385631588715244,0,1,6,0
353,115033,7,18,5,3,3,6,0,0,1,0,0,0,0,52.56884582245722,13.403898681505757,0,1,6,0
354,115035,2,7,3,3,2,2,0,0,1,0,0,0,0,52.5516892363383,13.367356030773575,0,1,2,0
355,115047,9,13,2,1,5,2,0,0,0,0,1,0,0,52.525284445204925,13.42033280039424,0,1,2,0
356,115051,6,15,3,3,5,5,0,0,0,0,0,0,1,52.54727255103563,13.369181613005447,0,1,5,0
357,115060,5,13,7,2,5,3,0,0,1,0,0,0,0,52.50465209491336,13.617820190071573,0,1,2,1
358,115062,2,22,2,3,0,7,2,0,0,0,0,0,0,52.53660563921093,13.431404303096492,1,0,7,0
359,115064,9,15,3,3,3,6,0,0,1,0,0,0,0,52.51695529570896,13.441887333830463,0,1,6,0
360,115067,6,12,4,3,0,7,0,0,0,0,0,0,0,52.54976520392321,13.413933368308554,1,0,7,0
361,115069,6,19,5,3,0,1,0,0,0,0,0,0,0,52.573367516465176,13.39912621890408,1,0,1,0
362,115071,4,11,2,3,5,3,0,0,1,0,0,0,0,52.62502576496029,13.31210182907574,0,1,2,0
363,115072,4,15,1,3,5,2,0,0,1,0,0,0,0,52.525389096957646,13.419823970401465,0,1,2,1
364,115076,6,18,4,2,4,6,0,0,1,0,0,0,0,52.467566832012594,13.493798512154171,0,0,6,0
365,115087,8,18,2,3,3,6,0,0,1,0,0,0,0,52.433548764566886,13.37768455574638,0,0,6,0
366,115095,9,9,3,3,5,2,0,0,1,0,0,0,0,52.539929039619494,13.370236056340977,0,1,2,0
367,115098,7,16,2,3,3,6,0,0,1,0,0,0,0,52.57775913118542,13.39841431652344,0,1,6,0
368,115099,7,16,3,3,3,6,0,0,1,0,0,0,0,52.51725649198785,13.393772530580568,0,1,6,0
369,115100,5,15,3,3,3,6,0,0,1,0,0,0,0,52.46054447436345,13.384679465058474,0,1,6,0
370,115107,4,14,2,3,0,2,0,0,1,0,0,0,0,52.49750713662592,13.389259684027042,0,1,2,0
371,115109,5,18,3,3,5,5,0,0,1,0,0,0,0,52.48714405289545,13.3571681116019,0,1,5,0
372,115110,11,13,6,3,4,6,0,0,1,0,0,0,0,52.510771299307955,13.295586697423287,0,0,6,0
373,115111,12,19,2,2,0,7,2,0,1,0,0,0,0,52.485419848981145,13.354632653184044,0,1,7,0
374,115113,8,8,6,3,8,1,0,0,0,0,0,0,0,52.51583863457314,13.37186120146426,1,0,1,0
375,115114,6,10,6,3,5,3,0,0,1,0,0,0,0,52.56931642453762,13.402944489891011,0,1,2,0
376,115121,10,13,7,3,5,3,0,0,1,0,0,0,0,52.48691088369203,13.35695946229949,0,1,2,1
377,115125,5,17,5,3,3,6,0,0,1,0,1,0,0,52.50446751723282,13.367020948956284,0,1,6,0
378,115126,10,6,5,3,5,3,2,1,0,1,0,0,0,52.53983969935722,13.437074078312273,0,1,2,0
379,115128,11,10,3,3,5,2,0,0,0,0,0,0,1,52.5134419515549,13.47667408692976,0,1,2,0
380,115135,8,10,4,3,6,4,0,0,0,0,0,1,0,52.5119810541372,13.314089543831782,0,1,4,0
381,115137,4,6,5,3,5,2,0,0,0,0,0,0,1,52.42349373967118,13.396272171888745,0,1,2,0
382,115143,3,17,4,3,2,6,2,0,1,0,0,0,0,52.548480919686,13.451351073415553,0,1,6,0
383,115153,8,15,6,3,5,2,0,0,1,0,0,0,0,52.51842503820218,13.452483410135537,0,1,2,0
384,115154,3,20,2,3,5,2,2,1,1,0,0,0,0,52.618601972015036,13.390551812867722,0,1,2,0
385,115159,9,12,2,2,5,3,0,0,0,0,1,0,0,52.42929731009814,13.375684868015304,0,1,2,0
386,115161,6,16,3,3,0,4,0,0,0,0,0,1,0,52.50503085599957,13.448600829100785,0,1,4,0
387,115164,2,18,6,2,6,4,2,0,0,0,0,1,0,52.510926206431826,13.297948724290144,0,1,4,0
388,115167,10,11,4,3,5,7,0,0,1,0,0,0,0,52.41380523834402,13.09943991134258,0,1,7,0
389,115168,8,15,2,3,5,2,0,0,1,0,0,0,0,52.42716491834631,13.374585008857961,0,1,2,0
390,115170,4,11,2,3,0,7,0,0,0,0,0,0,0,52.51119530874442,13.206094566038635,1,0,7,0
391,115176,8,16,5,3,5,2,0,1,1,0,0,0,0,52.573417866176214,13.398984121379833,0,1,2,0
392,115177,6,19,5,3,0,7,0,0,0,0,0,0,0,52.52531706188345,13.448179007879386,1,0,7,0
393,115179,2,9,5,3,5,3,0,0,1,0,0,0,0,52.46937287467614,13.385496698350105,0,1,2,0
394,115185,2,15,5,3,5,2,0,0,1,0,0,0,0,52.511759748690565,13.307784023330125,0,1,2,0
395,115186,7,14,2,2,5,2,0,0,1,0,0,0,0,52.449223383634994,13.303629477839776,0,1,2,0
396,115188,7,10,7,2,5,3,0,0,1,0,0,0,0,52.50519723575695,13.574339613593425,0,1,2,1
397,115189,3,19,4,3,5,3,2,0,1,0,0,0,0,52.50983094949458,13.277763239870653,0,1,2,0
398,115194,9,16,6,3,5,7,0,0,1,0,0,0,0,52.511338288752135,13.401725358341713,0,1,7,0
399,115198,4,11,2,3,0,7,0,0,0,0,0,0,0,52.50891077271862,13.451193415699532,1,0,7,0
400,115200,5,7,3,3,5,3,0,0,0,0,0,0,0,52.51319347976409,13.33215173085774,1,0,2,0
401,115204,9,18,4,3,5,2,0,0,1,0,0,0,0,52.52206803757388,13.41623389268207,0,1,2,0
402,115207,7,7,4,3,3,6,0,0,1,0,0,0,0,52.51891180996585,13.427811995949574,0,0,6,0
403,115213,10,16,5,3,5,3,0,0,0,0,0,0,0,52.51283967288187,13.48272910340002,1,0,2,0
404,115219,5,15,4,3,3,6,0,0,1,0,0,0,0,52.509752541268796,13.451132868134682,0,1,6,0
405,115225,6,10,7,3,5,2,0,0,1,0,0,0,0,52.572366160103684,13.398791986722872,0,1,2,1
406,115232,12,21,6,3,6,4,2,0,0,0,0,1,0,52.52087056631596,13.420677566227852,0,1,4,0
407,115236,7,8,6,2,5,2,0,0,1,0,0,0,0,52.545524487890155,13.444984718025772,0,1,2,0
408,115237,3,6,3,2,6,4,0,0,0,0,0,1,0,52.427549359279745,13.215668528608713,0,1,4,0
409,115247,4,11,6,3,0,7,0,0,1,0,0,0,0,52.48433684744314,13.468552137948976,0,1,7,0
410,115248,4,16,6,2,2,2,0,0,1,0,0,0,0,52.44182185406641,13.28289491905973,0,1,2,0
411,115252,9,7,3,3,5,2,0,0,1,0,0,0,0,52.55076091142581,13.413757766151974,0,1,2,0
412,115256,2,14,4,3,1,5,0,0,1,0,0,0,0,52.488141998077246,13.358051231765788,0,1,5,0
413,115260,3,14,2,3,6,4,0,1,0,0,0,1,0,52.480040621406935,13.352272013743413,0,1,4,0
414,115261,8,19,1,2,0,1,0,0,0,0,0,0,0,52.52686868809992,13.537651467285619,1,0,1,1
415,115262,4,10,7,2,3,6,0,0,1,0,0,0,0,52.50734184422985,13.239224136325483,0,0,6,1
416,115268,9,17,3,3,5,2,0,0,1,0,0,0,0,52.556074640994694,13.414637113477001,0,1,2,0
417,115269,8,10,4,3,1,5,0,0,1,0,0,0,1,52.542873930201644,13.412467752783213,0,1,5,0
418,115270,6,15,4,2,5,3,0,0,1,0,0,0,0,52.60742050929622,13.32430860470807,0,1,2,0
419,115278,7,10,2,3,5,2,0,0,0,0,0,0,1,52.48185950453994,13.348559347385269,0,1,2,0
420,115280,7,6,5,3,5,2,0,0,1,0,0,0,0,52.57944848147476,13.346554819851404,0,1,2,0
421,115285,11,11,5,3,1,5,0,0,0,0,0,0,1,52.456708665169536,13.384018319359994,0,1,5,0
422,115292,5,12,4,3,5,3,0,0,1,0,0,0,0,52.59974058408865,13.33206386097647,0,1,2,0
423,115294,12,20,3,3,0,1,2,1,0,0,0,0,0,52.42036088790945,13.166575046314676,1,0,1,0
424,115297,7,17,3,3,5,2,0,0,1,0,0,0,0,52.610888841008936,13.318763585651324,0,1,2,0
425,115298,7,23,4,3,6,7,2,1,0,0,0,1,0,52.51726521732133,13.438775996432822,0,1,7,0
426,115302,8,18,5,3,5,2,0,0,1,0,0,0,0,52.50905961381764,13.553003295117811,0,1,2,0
427,115305,10,15,7,3,3,6,0,0,1,0,0,0,0,52.51512094031688,13.460030071675607,0,1,6,1
428,115316,9,10,5,3,0,6,0,0,0,0,0,1,0,52.51484371327479,13.462814345763855,0,1,6,0
429,115318,7,8,4,3,0,7,0,0,1,0,0,0,0,52.51952756569104,13.412576767445733,0,1,7,0
430,115323,8,8,6,3,5,2,0,0,1,0,0,0,0,52.520019971728104,13.404586319454346,0,1,2,0
431,115326,10,0,2,2,0,1,2,1,0,0,0,0,0,52.54182483764054,13.412381473381872,1,0,1,0
432,115328,4,19,5,3,1,5,1,1,0,0,0,0,1,52.51430398009187,13.346057624744935,0,1,5,0
433,115334,6,16,7,3,6,7,0,0,0,0,0,1,0,52.51567969274532,13.453765959352785,0,1,7,1
434,115342,4,10,7,2,3,6,0,0,1,0,0,0,0,52.507373006781904,13.239730509837418,0,0,6,1
435,115343,3,18,5,3,1,5,0,0,0,0,0,0,1,52.567410412229606,13.362342632294483,0,1,5,0
436,115344,5,11,7,2,6,4,0,0,0,0,0,1,0,52.53969873086877,13.4215469949047,0,1,4,1
437,115345,10,18,2,3,5,3,1,1,0,0,1,0,0,52.535395978336496,13.432349891557992,0,1,2,0
438,115348,9,12,3,3,0,6,0,0,0,0,0,0,1,52.51470875380047,13.453808966275359,0,1,6,0
439,115360,7,17,4,3,2,6,0,0,1,0,0,0,0,52.51590996555329,13.452237516087672,0,0,6,0
440,115365,11,17,3,3,1,5,1,0,1,0,0,0,0,52.551973533210536,13.366994162406227,0,1,5,0
441,115371,8,16,1,2,3,6,0,0,1,0,0,0,0,52.50997160242952,13.28249704303984,0,1,6,1
442,115378,7,22,3,3,5,3,2,1,1,0,0,0,0,52.50475294072253,13.616432774430773,0,1,2,0
443,115379,5,18,3,3,5,2,0,1,1,0,0,0,0,52.51119391182292,13.299124847546294,0,1,2,0
444,115384,10,8,6,3,6,4,0,0,0,0,0,1,0,52.52312335505611,13.410574829859106,0,1,4,0
445,115386,4,15,3,3,5,2,0,1,1,0,0,0,0,52.55058461774861,13.413727424471734,0,1,2,0
446,115388,5,13,4,3,5,2,0,0,1,0,0,0,0,52.56936496171933,13.403397104180494,0,1,2,0
447,115389,11,14,6,3,3,6,0,0,1,0,0,0,0,52.42534278565481,13.373697527863536,0,0,6,0
448,115390,12,17,3,3,2,2,2,0,1,0,0,0,0,52.50496786615311,13.590743888233574,0,1,2,0
449,115394,7,22,4,3,6,4,2,0,0,0,0,1,0,52.56837717574278,13.362010387618295,0,1,4,0
450,115404,5,20,5,3,5,2,0,0,1,0,0,0,0,52.51119391182292,13.299124847546294,0,1,2,0
451,115407,11,16,4,3,5,3,2,0,1,0,0,0,0,52.3902369645495,13.407293317286928,0,1,2,0
452,115409,8,21,6,3,5,3,2,0,1,0,0,0,0,52.51039075296855,13.289221757327594,0,1,2,0
453,115412,12,18,4,3,5,2,2,0,1,0,0,0,0,52.49254742372443,13.460322854332961,0,1,2,0
454,115417,5,1,5,3,5,3,2,0,1,0,0,0,0,52.5396851505801,13.421632124287164,0,1,2,0
455,115421,10,20,1,3,6,7,2,0,0,0,0,1,0,52.44148684701489,13.386933120348,0,1,7,1
456,115422,8,14,7,3,5,3,0,0,1,0,0,0,0,52.55217456175932,13.549641467779818,0,1,2,1
457,115423,4,17,6,2,5,2,0,0,1,0,0,0,0,52.569363994553726,13.403388942004435,0,1,2,0
458,115429,9,11,2,2,5,2,0,0,0,0,1,0,0,52.423162034081365,13.396113145964199,0,1,2,0
459,115430,8,4,7,2,1,5,2,0,1,0,0,0,0,52.51402130106371,13.344023265018025,0,1,5,1
460,115440,7,9,3,3,0,2,0,0,1,0,0,0,0,52.536015158881256,13.433129102484413,0,1,2,0
461,115441,3,9,7,3,3,6,0,0,0,0,0,0,1,52.517448976763106,13.396522642732945,0,1,6,1
462,115447,8,14,2,3,5,2,0,0,1,0,0,0,0,52.49744300807309,13.389275622096035,0,1,2,0
463,115451,6,14,6,3,0,1,0,0,0,0,0,0,0,52.532189656377895,13.428168383207732,1,0,1,0
464,115454,4,7,2,3,0,7,0,0,0,0,0,0,1,52.61312904393234,13.315374821924234,0,1,7,0
465,115457,9,11,4,3,3,6,0,0,1,0,0,0,0,52.51599973506226,13.453718932953134,0,0,6,0
466,115458,6,15,4,3,5,3,0,0,1,0,0,0,0,52.48451132298253,13.47946398709938,0,1,2,0
467,115459,7,14,2,3,0,2,0,0,1,0,0,0,0,52.51359525946869,13.475031965931649,0,1,2,0
468,115461,5,14,3,3,2,6,0,0,1,0,0,0,0,52.508756341252315,13.26238895157219,0,1,6,0
469,115463,11,10,2,3,5,2,0,0,1,0,0,0,0,52.5413646551623,13.438848850410464,0,1,2,0
470,115464,8,14,5,3,5,3,0,0,1,0,0,0,0,52.45724114591098,13.508877120122671,0,1,2,0
471,115468,8,8,3,2,0,1,0,0,0,0,0,0,0,52.51646133026669,13.382546541725896,1,0,1,0
472,115471,5,16,3,3,3,6,0,0,1,0,0,0,0,52.5056903177571,13.367993571446073,0,1,6,0
473,115476,6,14,6,3,1,5,0,0,1,0,0,0,1,52.51960862527504,13.403836707026922,0,1,5,0
474,115477,7,16,4,3,3,6,0,0,1,0,0,0,0,52.563488883135996,13.36423910691344,0,1,6,0
475,115479,11,15,2,3,5,2,0,0,1,0,0,0,0,52.52008427390517,13.422369751801288,0,1,2,0
476,115480,6,19,7,3,0,1,0,0,0,0,0,0,0,52.43898451802081,13.387531005261048,1,0,1,1
477,115481,5,16,4,3,5,3,0,0,1,0,0,0,0,52.51525051611884,13.46017460705892,0,1,2,0
478,115490,2,21,6,3,5,3,2,1,1,0,0,0,0,52.56038868795354,13.411616026598134,0,1,2,0
479,115492,9,15,7,3,5,2,0,0,1,0,0,0,0,52.51586785339176,13.454210554163055,0,1,2,1
480,115493,8,12,6,3,2,3,0,1,1,0,0,0,0,52.46488992659661,13.497590553528116,0,1,2,0
481,115498,8,18,4,3,5,3,0,0,1,0,0,0,0,52.51821353383415,13.429059181553116,0,1,2,0
482,115505,7,20,6,3,0,6,0,1,1,0,0,0,0,52.57520861758868,13.399063801929223,0,1,6,0
483,115509,2,11,6,3,5,3,0,0,1,0,0,0,0,52.511741923399256,13.307453024720404,0,1,2,0
484,115510,11,9,6,2,0,7,0,1,0,0,0,0,0,52.4843081250813,13.352272044563179,1,0,7,0
485,115511,9,8,2,3,5,2,0,0,1,0,0,0,0,52.51087574848445,13.297178860450295,0,1,2,0
486,115521,9,7,3,3,5,2,0,0,1,1,0,0,0,52.579350296037155,13.346630909640856,0,1,2,0
487,115530,4,12,1,3,5,2,0,0,1,0,0,0,0,52.48102015194903,13.385784352661815,0,1,2,1
488,115531,7,23,7,2,0,1,2,0,0,0,0,0,0,52.50738588317841,13.239939748447721,1,0,1,1
489,115534,10,11,6,3,4,6,0,0,1,0,0,0,0,52.545506840385045,13.412983556536664,0,0,6,0
490,115537,9,15,2,3,5,3,0,0,1,0,0,0,0,52.47857893617428,13.126302756527055,0,1,2,0
491,115543,4,12,1,3,1,5,0,0,1,0,0,0,1,52.51885350938417,13.426612682223926,0,1,5,1
492,115544,4,13,7,3,2,3,0,0,1,0,0,0,0,52.4917247172641,13.457711443092293,0,1,2,1
493,115548,9,11,3,3,5,3,0,0,1,0,0,0,0,52.509790077893456,13.371717399522094,0,1,2,0
494,115556,8,18,2,3,3,6,0,0,1,0,0,0,0,52.53421792912919,13.430983272393654,0,0,6,0
495,115559,5,21,2,3,3,6,1,0,1,0,0,0,0,52.488469385497645,13.358623302441206,0,1,6,0
496,115561,2,9,6,3,0,7,0,0,0,0,0,0,0,52.51922899348548,13.426185045250387,1,0,7,0
497,115568,11,17,7,3,6,4,2,0,0,0,0,1,0,52.5096097589672,13.378100317315853,0,1,4,1
498,115569,6,15,6,3,5,2,0,0,1,0,0,0,0,52.61073518162002,13.319015933223048,0,1,2,0
499,115582,9,8,6,3,5,2,0,0,1,0,0,0,0,52.520032731647284,13.404609572980402,0,1,2,0
500,115583,8,11,5,3,5,2,0,0,0,0,0,0,1,52.512410997794035,13.488292587542295,0,1,2,0
501,115585,6,15,7,3,5,2,0,0,1,0,0,0,0,52.51653729559832,13.17891967922384,0,1,2,1
502,115586,6,8,2,3,5,2,0,0,1,0,0,0,0,52.458821587599274,13.506618762815735,0,1,2,0
503,115590,12,15,6,2,3,6,1,0,0,0,0,0,1,52.53510801460524,13.435022267996338,0,1,6,0
